,Pud Thai Vs Pho,Hungry Jack s,The Comics Lounge,Fat Face Food,Saddles@HQ,McDonalds,Eat & Grab,Coffee Hq,Australian Education Academy Cafe ,Subway Vic Harbour
Albert St Deli,0.026099058832412567,0.022369980011357923,0.025163734176106893,0.032088505459648455,0.06292313150112012,0.004781019090271181,0.009380411499886365,0.009400068506562838,0.04315190816568282,0.033325862708931765
Sodhexo Food & Management Services,0.025525017270493423,0.022391621380484505,0.024020382894139165,0.030944946523241944,0.06172163600763275,0.005012816839417555,0.010468230934052589,0.008409781245008092,0.04194897580910565,0.03251724159460019
Cafe Tasma,0.025794344782279075,0.02076437100280618,0.026767358026636164,0.03366882037084652,0.06494004393201389,0.003531949837536063,0.006696265283307427,0.010602973011426986,0.045207904959729595,0.03362868887888914
All Seasons Welcome Hotel,0.015706929516266132,0.015782905817767607,0.016903482182696262,0.02354660276154624,0.0557216953349158,0.008079450364346466,0.015830077933631673,0.0031867703746274547,0.0363571447587861,0.02260197584840716
Ong International Food Court,0.015706929516266132,0.015782905817767607,0.016903482182696262,0.02354660276154624,0.0557216953349158,0.008079450364346466,0.015830077933631673,0.0031867703746274547,0.0363571447587861,0.02260197584840716
Crown Cafe Bakery,0.016033262022636226,0.0158947906576995,0.017163347495400907,0.023828903411715577,0.055973129047292174,0.007739748642975677,0.015517032562150328,0.003042864538188771,0.036584862988611216,0.022960586913472258
Hotel Swanston,0.015851893619400745,0.015599306545390091,0.017311459306210118,0.023952053015673793,0.056129684193218315,0.007716221666676224,0.015438107710427145,0.00333759585744277,0.03676301362859446,0.022877042906173664
The Little Swiss Cafe,0.015996383939231477,0.016597283129209977,0.016211061329482326,0.022910786843474116,0.05500687976460371,0.008511303455956732,0.016379670319635043,0.0024981246340464967,0.035597521164338154,0.022548584985022605
Cafe Bossini,0.015996383939231477,0.016597283129209977,0.016211061329482326,0.022910786843474116,0.05500687976460371,0.008511303455956732,0.016379670319635043,0.0024981246340464967,0.035597521164338154,0.022548584985022605
Num Fong Restaurant,0.01628205747066289,0.01676284494477983,0.016356567809138158,0.023077842840607828,0.05513753059671332,0.008298633638398866,0.01619387245695283,0.002262278765268085,0.035705624374775057,0.022831205693170875
Nelayan,0.01624646269802215,0.016656040355579577,0.016451258129559984,0.02316575700075746,0.05523665592534127,0.008228877628780377,0.016112300944178055,0.0023495663216735797,0.03581016141864358,0.022841948498070037
The Lounge,0.01615417715311965,0.016372343793932213,0.0167034040035427,0.023399572226693595,0.05549945531873991,0.008050833636981454,0.01589927985783109,0.002595530738756807,0.03608754059931655,0.022871801954499046
Mekong Vietnam,0.01612601535307169,0.01628323664184855,0.016782962164202105,0.023473282766739406,0.055582022906850846,0.007996974495857529,0.01583330359112278,0.002676341504263978,0.03617474106523595,0.022881752653393917
Krome Kafe,0.016296087887107066,0.016803748691083975,0.01632069444322488,0.023044558339198332,0.055099885270094046,0.008325344200107459,0.016224931326811534,0.0022296207737741353,0.035665901147627084,0.022827523804603015
Que Huong,0.016180967798874922,0.016456837423968414,0.016627769094613592,0.02332943015830862,0.055420828502501684,0.008103217937240316,0.01596263426819157,0.0025204447842794033,0.03600456095502522,0.022862259514735677
Soup-A-Bowl,0.01436144460863839,0.012113261544891564,0.019678600929327283,0.02600456880871134,0.05843398885077126,0.007917707451251641,0.014510205217708003,0.006877931385067924,0.03932612221205611,0.02257309804551455
Amicis Cafe,0.01436144460863839,0.012113261544891564,0.019678600929327283,0.02600456880871134,0.05843398885077126,0.007917707451251641,0.014510205217708003,0.006877931385067924,0.03932612221205611,0.02257309804551455
Aix Cafe Creperie Salon,0.014489439212177982,0.012171099659890067,0.019750119726247562,0.02608879080072028,0.05851265267186873,0.007789281181589757,0.01438858025899409,0.00684065737136954,0.03939345834884446,0.02269982604474791
Blue Fish,0.014489439212177982,0.012171099659890067,0.019750119726247562,0.02608879080072028,0.05851265267186873,0.007789281181589757,0.01438858025899409,0.00684065737136954,0.03939345834884446,0.02269982604474791
Cafe Cugini,0.014489439212177982,0.012171099659890067,0.019750119726247562,0.02608879080072028,0.05851265267186873,0.007789281181589757,0.01438858025899409,0.00684065737136954,0.03939345834884446,0.02269982604474791
Hana Sushi Udon,0.015484377726176094,0.01304119557681119,0.01989904080018289,0.026357663897424468,0.05871232769205303,0.006821195780976025,0.013687200498157255,0.006161696978989918,0.03948694888393277,0.02354127101503209
Espresso Bar,0.015484377726176094,0.01304119557681119,0.01989904080018289,0.026357663897424468,0.05871232769205303,0.006821195780976025,0.013687200498157255,0.006161696978989918,0.03948694888393277,0.02354127101503209
Sushi Bar Rin,0.014649800898241524,0.012428982588347083,0.01964111234358652,0.02600904094981319,0.05841848222082238,0.007639298809494724,0.014339919088545344,0.006590841037570161,0.03927451458654819,0.022790337847759943
Delight Sandwich Bar,0.014439246297687551,0.01253136963375957,0.019306240038449086,0.025668049678892312,0.058079970957383514,0.007874811597258518,0.014655345417273449,0.006437591100045225,0.038943180058252584,0.022505935570659334
Neko Sushi Bar & Gourmet,0.014439246297687551,0.01253136963375957,0.019306240038449086,0.025668049678892312,0.058079970957383514,0.007874811597258518,0.014655345417273449,0.006437591100045225,0.038943180058252584,0.022505935570659334
La Gondola Cafe,0.014439246297687551,0.01253136963375957,0.019306240038449086,0.025668049678892312,0.058079970957383514,0.007874811597258518,0.014655345417273449,0.006437591100045225,0.038943180058252584,0.022505935570659334
La Cream Cafe,0.01388384452592226,0.012069905308494434,0.019242954608000365,0.02553147964675196,0.05797523407861004,0.008408732886812547,0.01505170247811979,0.0068691275503986226,0.03890140387606048,0.022039504057165833
Schwobs Swiss Gourmet Sandwich Bar,0.01388384452592226,0.012069905308494434,0.019242954608000365,0.02553147964675196,0.05797523407861004,0.008408732886812547,0.01505170247811979,0.0068691275503986226,0.03890140387606048,0.022039504057165833
Richards Coffee Lounge,0.015101796661161834,0.01171445601517849,0.020900979303382323,0.02723934203291091,0.05966540452152497,0.007246963178494417,0.01343925063606135,0.0075829768738749255,0.04054073270934085,0.023568194367409905
Kim Sing Chinese Restaurant,0.015101796661161834,0.01171445601517849,0.020900979303382323,0.02723934203291091,0.05966540452152497,0.007246963178494417,0.01343925063606135,0.0075829768738749255,0.04054073270934085,0.023568194367409905
McDonalds,0.015458227494073138,0.011816780379017625,0.021198836713962953,0.02756231124708905,0.05997668411766537,0.006921827297165372,0.013059241593735877,0.007645181647251216,0.040828212143322495,0.02394695936070791
The Organic Food & Wine Deli,0.014575629808351597,0.011765634122930236,0.02027350623036889,0.02658664080371521,0.05902264829475767,0.007716407250664367,0.014083210465721661,0.007318469481915447,0.039923064476842886,0.022944330351846686
Cafe Adimo,0.014575629808351597,0.011765634122930236,0.02027350623036889,0.02658664080371521,0.05902264829475767,0.007716407250664367,0.014083210465721661,0.007318469481915447,0.039923064476842886,0.022944330351846686
Degraves Espresso,0.014177610645630029,0.011662503954348147,0.01996912738896249,0.02624849965221577,0.058697040078642154,0.008105061857336832,0.01450228419030766,0.007334406482570624,0.0396279666768473,0.02252433727687974
Liason Cafe,0.014177610645630029,0.011662503954348147,0.01996912738896249,0.02624849965221577,0.058697040078642154,0.008105061857336832,0.01450228419030766,0.007334406482570624,0.0396279666768473,0.02252433727687974
Beejans,0.014177610645630029,0.011662503954348147,0.01996912738896249,0.02624849965221577,0.058697040078642154,0.008105061857336832,0.01450228419030766,0.007334406482570624,0.0396279666768473,0.02252433727687974
Fat Arnie Cafe,0.014177610645630029,0.011662503954348147,0.01996912738896249,0.02624849965221577,0.058697040078642154,0.008105061857336832,0.01450228419030766,0.007334406482570624,0.0396279666768473,0.02252433727687974
The Life Juice Company,0.014177610645630029,0.011662503954348147,0.01996912738896249,0.02624849965221577,0.058697040078642154,0.008105061857336832,0.01450228419030766,0.007334406482570624,0.0396279666768473,0.02252433727687974
De Biers,0.013949820993664,0.011498131916299583,0.019913304598823046,0.026163903487066282,0.05862209669285465,0.008335335802737608,0.014692272069754039,0.007473204185585088,0.03957789705784478,0.022322721559298403
The Carlton Hotel,0.017943638584436285,0.015902019102693923,0.019708399288626395,0.026434803733935468,0.05846919808505616,0.0050679344895398284,0.012853717653486838,0.004156701026713498,0.03899438490909206,0.025390078456817417
McDonalds,0.018146797978217392,0.01600926036601114,0.019865543433014426,0.026601608152910804,0.05861610659598439,0.004868125998555431,0.012675989638744833,0.004226539140401619,0.03912988465270022,0.025601658466549576
Nori Nori Sushi & Noodle Bar,0.012145197245890724,0.012873716039879815,0.01684085317673217,0.023006744176615385,0.05548117517728888,0.010552557159674073,0.017570384496460843,0.0067276140416309615,0.03651553940625761,0.019713160432377436
Caffe Trento,0.012257418246108327,0.012686584516347767,0.01713542796600475,0.023304849392597526,0.05577914454089937,0.010349109021491162,0.01731273237520404,0.006774709868733624,0.036810057593802126,0.019926816074599694
Grosvenor Tavern,0.012664449375943979,0.012721414994973099,0.017424235073351477,0.023642958850512347,0.056105530418396284,0.009902370018546382,0.01687263748566234,0.006551516695096853,0.037096364148875044,0.0203756294837547
Indiana Spice A Restaurant,0.012986001127814136,0.01273358895761011,0.01768481308506624,0.023938480399745932,0.05639107026215061,0.00954254928109883,0.0165095863921122,0.006412938863553966,0.037352711500596394,0.020739420454383185
Caffe Nero,0.012986001127814136,0.01273358895761011,0.01768481308506624,0.023938480399745932,0.05639107026215061,0.00954254928109883,0.0165095863921122,0.006412938863553966,0.037352711500596394,0.020739420454383185
Between The Slice,0.011628025814205557,0.013827713998497354,0.015379358415802553,0.02151570279343818,0.0539928494722886,0.011668379182975013,0.0189029573613999,0.0067453391850128925,0.03505270030546423,0.018637892289837803
Galleria Deli & Bistro,0.013110549168631785,0.013765523025938888,0.016620127141166615,0.022947039797467424,0.055369275046071684,0.009877005384993368,0.01714426090526774,0.005662291824483611,0.03627673554372415,0.020411397954326685
Galleria Nature Deli,0.013110549168631785,0.013765523025938888,0.016620127141166615,0.022947039797467424,0.055369275046071684,0.009877005384993368,0.01714426090526774,0.005662291824483611,0.03627673554372415,0.020411397954326685
Galleria Coffee Lounge,0.013110549168631785,0.013765523025938888,0.016620127141166615,0.022947039797467424,0.055369275046071684,0.009877005384993368,0.01714426090526774,0.005662291824483611,0.03627673554372415,0.020411397954326685
Spontini Restaurant,0.012087714231648847,0.013657561826847428,0.01590568560610937,0.0221026084024148,0.054567331305019916,0.011024774776448113,0.01824097420853234,0.0064090849014189115,0.035580094669963085,0.019263159308686044
Bar Puccini Cucina,0.011363218967783518,0.013246105656431762,0.015870437058992506,0.021943788348717675,0.054432384533736125,0.011625038429843693,0.018720463370793212,0.007119925832617696,0.03553888544485699,0.018640279475676147
Dinkum Pies,0.013939997859724464,0.01336548809938941,0.01786391674312616,0.024245223347932443,0.05664422009160826,0.008685184277599588,0.015831225883213684,0.005625426463596322,0.0374994407282196,0.02157710045848511
Cafe Segovia,0.013939997859724464,0.01336548809938941,0.01786391674312616,0.024245223347932443,0.05664422009160826,0.008685184277599588,0.015831225883213684,0.005625426463596322,0.0374994407282196,0.02157710045848511
Crossways Food For Life,0.015590288383304078,0.013968050442942838,0.01896674097029894,0.02549490267079796,0.05779303817956752,0.006966008356719017,0.014236633319731774,0.005093630890221646,0.038512641329077064,0.023296439768509702
Sleepy Dogs Cafe,0.015370643721537071,0.013707665925792928,0.019011454490815493,0.02551096738039555,0.05783355184488088,0.007124907758185115,0.01431136589797131,0.00532903997161812,0.038578377846067366,0.0231396081062044
Cafe Meditteranean,0.015568778407535103,0.013555806774644965,0.019416680797085636,0.02591584880910012,0.05823906978561902,0.00683998580166119,0.0139413596286752,0.0055765075144046,0.038981031420805765,0.02344022443500712
Circle of Food,0.01509498758126777,0.013351881466906124,0.019103769377710182,0.025563928615750076,0.05791649333339954,0.007327112707824916,0.014393124298857966,0.00566168585777332,0.038695420610724576,0.02295501040896529
Novotel Melbourne On Collins,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Australia On Collins Bar,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Cafe Doppio,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Hokka Hokka On Collins,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
La Scala Restaurant,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Cafe Classico,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Sushi Noodle Bar,0.014469675931411545,0.013324696601515609,0.018453004814360643,0.02487182772525266,0.05725059468878873,0.008045839129332941,0.015152578672362088,0.0056117733082468825,0.038070052804768814,0.02222200090489846
Hopetoun Tea Rooms,0.014017985455460444,0.012996384853279117,0.018359344095622177,0.024722886922518818,0.05713207123512129,0.008454795385850233,0.015468002677880168,0.005950751365195963,0.03799924256921682,0.021826845526462683
Caffe Cortile,0.014141125403024219,0.01337214563862012,0.018058512856751405,0.02445628579010222,0.05684666369475217,0.008450693601530428,0.01559143732370083,0.005586239052443975,0.03768672856349659,0.021812195523028436
Segovia,0.01408965810946966,0.013392197540702585,0.017983416629028855,0.024378461201080493,0.056770221345883304,0.008519869859764035,0.015669456211331062,0.005575203307594307,0.037613088972724945,0.021742530085297848
Hudsons Coffee,0.01358181350542693,0.012741072082625794,0.018219124376940253,0.024529615272170083,0.05696258173941088,0.008870827347306548,0.015815644815611193,0.006244377607692929,0.037875046081260196,0.021424677609257523
Caffe Duomo,0.01380898705740277,0.013119856712202352,0.018013756888265682,0.024368462225760147,0.05678126280912816,0.00873926674158039,0.015807545672245387,0.005866449944421652,0.03765789494870663,0.021529367991514455
Melbourne Bar & Bistro,0.013973803564616178,0.014218581346828197,0.01690347279954502,0.02333895730103655,0.055704519331031585,0.009101973227049713,0.016493345049899865,0.004945183882619586,0.03652103321727135,0.02122558769232763
Pizza Hut,0.013973803564616178,0.014218581346828197,0.01690347279954502,0.02333895730103655,0.055704519331031585,0.009101973227049713,0.016493345049899865,0.004945183882619586,0.03652103321727135,0.02122558769232763
McDonalds,0.013973803564616178,0.014218581346828197,0.01690347279954502,0.02333895730103655,0.055704519331031585,0.009101973227049713,0.016493345049899865,0.004945183882619586,0.03652103321727135,0.02122558769232763
Red Rooster,0.013973803564616178,0.014218581346828197,0.01690347279954502,0.02333895730103655,0.055704519331031585,0.009101973227049713,0.016493345049899865,0.004945183882619586,0.03652103321727135,0.02122558769232763
Sam & Sons Cafe,0.014191758908572282,0.014063128256464283,0.017308645641707435,0.023753235460365642,0.05611367603897403,0.008736997745599157,0.016088552774828135,0.004980553388186151,0.036919435227178825,0.021562272517230828
Cafe E Torta,0.014191758908572282,0.014063128256464283,0.017308645641707435,0.023753235460365642,0.05611367603897403,0.008736997745599157,0.016088552774828135,0.004980553388186151,0.036919435227178825,0.021562272517230828
Oscars On Royal,0.014191758908572282,0.014063128256464283,0.017308645641707435,0.023753235460365642,0.05611367603897403,0.008736997745599157,0.016088552774828135,0.004980553388186151,0.036919435227178825,0.021562272517230828
Causeway Inn,0.014438471398822289,0.014330523039636318,0.017248642186096192,0.02372822737301165,0.05606420496866399,0.008594753580516864,0.016017164404827134,0.004695664776022862,0.03684068765452745,0.02173555443646491
Hungry Jacks,0.015364801647604086,0.014478719673256025,0.01810066664464651,0.024649729019237912,0.05692826683798421,0.007516521106592227,0.014970442709755788,0.0044684360731628665,0.037636698325047804,0.022798709362021267
Pancake Parlour,0.015364801647604086,0.014478719673256025,0.01810066664464651,0.024649729019237912,0.05692826683798421,0.007516521106592227,0.014970442709755788,0.0044684360731628665,0.037636698325047804,0.022798709362021267
Asian Gourmet,0.015364801647604086,0.014478719673256025,0.01810066664464651,0.024649729019237912,0.05692826683798421,0.007516521106592227,0.014970442709755788,0.0044684360731628665,0.037636698325047804,0.022798709362021267
Due Fratelli,0.015364801647604086,0.014478719673256025,0.01810066664464651,0.024649729019237912,0.05692826683798421,0.007516521106592227,0.014970442709755788,0.0044684360731628665,0.037636698325047804,0.022798709362021267
Swanston Walk Cafe Bar,0.015741367741019013,0.014673946261723666,0.018312322831598938,0.02489317393844476,0.057139813260346686,0.007155304289578486,0.014657466428473981,0.004317490874634174,0.03781770019906468,0.023174179556121197
Golden Tower Restaurant,0.015696664638469963,0.014432376033621826,0.01854722666484417,0.025110759344662018,0.05737524360568985,0.007066694190389498,0.014495685681894877,0.00458351864313457,0.03806664803408927,0.0232265345644428
Gopals Vegetarian Restaurant,0.015684557922860203,0.014361715984774249,0.018616564821357467,0.025175006761526585,0.05744456195899117,0.00704253178660145,0.014448785257273989,0.004662065180921993,0.038139941644035856,0.023242636450556842
Malaysian Oriental Wok,0.014662988911125628,0.014211801452524334,0.017630078699058714,0.024118851036030554,0.0564484299682105,0.008240453272006877,0.015629649258787365,0.004748709911127741,0.03721385596910722,0.022063623487940703
Tokio Japanese Take Away,0.014662988911125628,0.014211801452524334,0.017630078699058714,0.024118851036030554,0.0564484299682105,0.008240453272006877,0.015629649258787365,0.004748709911127741,0.03721385596910722,0.022063623487940703
The Cultured Salad,0.014662988911125628,0.014211801452524334,0.017630078699058714,0.024118851036030554,0.0564484299682105,0.008240453272006877,0.015629649258787365,0.004748709911127741,0.03721385596910722,0.022063623487940703
Star Walk Cafe,0.014662988911125628,0.014211801452524334,0.017630078699058714,0.024118851036030554,0.0564484299682105,0.008240453272006877,0.015629649258787365,0.004748709911127741,0.03721385596910722,0.022063623487940703
Laurent-Boulangerie Patisserie,0.014352685959303741,0.013925605728815134,0.017636953326420787,0.024085732026563025,0.05644395967111152,0.008461306872648774,0.015772167491950907,0.005055607476646013,0.0372436569565968,0.02181932196075538
Gordons Cafe-Bar,0.014352685959303741,0.013925605728815134,0.017636953326420787,0.024085732026563025,0.05644395967111152,0.008461306872648774,0.015772167491950907,0.005055607476646013,0.0372436569565968,0.02181932196075538
Cafe Kansas,0.014352685959303741,0.013925605728815134,0.017636953326420787,0.024085732026563025,0.05644395967111152,0.008461306872648774,0.015772167491950907,0.005055607476646013,0.0372436569565968,0.02181932196075538
Gourmet Curry Hut,0.013991484142194628,0.013769077033150397,0.017450028066384907,0.023860620835940725,0.05624242385088121,0.008817272388015883,0.01608731612522516,0.005274124103665577,0.037075798766054824,0.021457654584765964
Quist Danish Coffee Shop (Hub Arcade),0.013991484142194628,0.013769077033150397,0.017450028066384907,0.023860620835940725,0.05624242385088121,0.008817272388015883,0.01608731612522516,0.005274124103665577,0.037075798766054824,0.021457654584765964
Cafe On Elizabeth,0.013794487502074616,0.013807452017104127,0.01721036982060336,0.023606348725830197,0.0559959908025896,0.009076617205599881,0.016359067784251145,0.005309498731670242,0.03684323399833039,0.021204728959881937
Piazza Vittoria,0.017898266488848603,0.022241131113413994,0.010481935958992463,0.01740486758788483,0.04880760702168086,0.014210001918546213,0.022224645717866275,0.005964281119177135,0.029204829371753893,0.0214856126136989
Market Lane Cafe,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Josies Food Bar,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Le Croissant Des Halles,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Cafe Victoria,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Coffea Coffee,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Drums Cafe,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Canton Fast Food Pty Ltd,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Consciousness Cafe,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Cafe Verona,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Vic Fish Licensed Cafe,0.016140381146422488,0.022200556716804157,0.0078627831919416,0.014714289312282205,0.04658453781462827,0.01657952820768494,0.024590292516192044,0.008390541751735208,0.027174507775062962,0.018733698913216707
Cafe Apollo,0.016054380439064552,0.017936443923437635,0.014468578401564892,0.021229620616121228,0.05322649631218247,0.010056575049932523,0.018019455640441336,0.002482154826866352,0.03378080206719123,0.02185613038760791
Nandos,0.016813657738021362,0.018285225370609535,0.014988689402034423,0.021797222889890815,0.05368127284449389,0.009466208429127734,0.017464787646869494,0.001665779008078462,0.03417825057635138,0.022674629537626972
Bar Vis,0.01615417715311965,0.016372343793932213,0.0167034040035427,0.023399572226693595,0.05549945531873991,0.008050833636981454,0.01589927985783109,0.002595530738756807,0.03608754059931655,0.022871801954499046
City Pizza,0.012980009891785358,0.010950334104759879,0.01957748071184134,0.025706168624412863,0.058192644385279095,0.00930889765183211,0.015563606897685312,0.007992863586148318,0.0392521646788567,0.02142657774969026
Subway,0.012996972400587942,0.010619650327413643,0.01992653604775999,0.026031013433654226,0.058521518133598946,0.009330593582726737,0.015426400943437208,0.008317189865014653,0.03960087552126294,0.021557378667345653
Le Croissant Connection,0.011072668129722602,0.011654638844920085,0.017425102262158015,0.023377235283864234,0.055876269849179955,0.011330369616749773,0.017981464824897524,0.008080073371473805,0.03707665917566145,0.01906835329196288
The Competition Cafe,0.011377726070202243,0.011453900375358666,0.01783026309422228,0.023813206552227698,0.05631164846586701,0.010967600178942273,0.01754833816823395,0.008042794815872504,0.03748890006490432,0.019482333923798698
Waterside Hotel,0.005354629291356688,0.010816948948801999,0.01717058232546928,0.021878938246657896,0.05400049077637058,0.016955082778148285,0.02307885448183185,0.01321416646503297,0.0361048936067138,0.014037239453782045
Forever Gold Cafe,0.0035488862618781353,0.01163501479307368,0.017016482385442528,0.021216388992179418,0.05304952810414482,0.018831979416579082,0.024946002527108668,0.01480301418012658,0.0354987699579072,0.0122644427579893
Explorers Inn,0.0036055148331365465,0.011857225525719233,0.01678081913421736,0.020981809144487235,0.05282684473804312,0.01884694393662269,0.02501658482579485,0.014716872254791503,0.035263610572187715,0.012145610677852879
The Jarra Room,0.003963516314283686,0.012676508776759703,0.01590248208841882,0.020117230574375686,0.052012774217631494,0.01889737272167354,0.025266794199227643,0.014397100146374275,0.03439592870668964,0.011764439132113304
Orchids Garden Licensed Restaurant,0.019830593832330053,0.017764373315724807,0.02017774648183608,0.027018239688382392,0.05874287126391517,0.0042778433739797455,0.012300685477695264,0.00397991877362622,0.03913948706413043,0.026989125297907087
Mask of China Restaurant,0.019975529007214894,0.017822009558296412,0.020333256274775485,0.02717667654697249,0.0588881063576585,0.0041297436845375585,0.012151714800645787,0.004126705062688293,0.039279641849643075,0.027153531666343014
Duckling King Restaurant,0.02006676459597505,0.017874263691645013,0.020411061287449076,0.027256928138199337,0.05895766982266218,0.004059228248211177,0.01207974151183347,0.004198536461223452,0.03934547235800157,0.027249693461757103
Nyonya Restaurant,0.020189220488167015,0.01768632868501091,0.020851882151027668,0.027689709733876303,0.05941686790153405,0.003602563245540352,0.011625321252260604,0.0046544111739804704,0.039809978427790174,0.027497716916569267
Hofbrouhaus Restaurant,0.02021007290123725,0.017784276399858287,0.020758479947982914,0.027600670196390013,0.059311983229994966,0.0037052200851061972,0.011726668687882762,0.004551546917201623,0.03970080304962282,0.02748044734631487
The International Lounge Bar,0.02021007290123725,0.017784276399858287,0.020758479947982914,0.027600670196390013,0.059311983229994966,0.0037052200851061972,0.011726668687882762,0.004551546917201623,0.03970080304962282,0.02748044734631487
Korea Palace,0.020233529718889958,0.017900227792993734,0.020645471323883596,0.02749269636110487,0.05918508675715772,0.003832030044586375,0.01185036367644114,0.004428918385548168,0.03956893212956737,0.027458012862141376
Istana Malaysia Restaurant,0.02031825710561906,0.018039119806575982,0.02060117598335619,0.02745429666603007,0.0591223695681888,0.0038986609416928695,0.011910338589046034,0.004375170930356197,0.039499417530851705,0.027505634911784312
Oriental Bistro,0.020889644473383092,0.018384631840046066,0.021086075522315166,0.027952595442973325,0.05955174222407285,0.0035186105941936207,0.01148386203908882,0.004850902467783344,0.03990725579684063,0.02810367563895925
Pepper Chilli Restaurant,0.020889644473383092,0.018384631840046066,0.021086075522315166,0.027952595442973325,0.05955174222407285,0.0035186105941936207,0.01148386203908882,0.004850902467783344,0.03990725579684063,0.02810367563895925
Backstage Deli,0.02081388157493719,0.01805188495999578,0.02139570854669507,0.028248972960163186,0.059906480784528815,0.003126368359209702,0.011125216628007632,0.005167630795416831,0.0402758260676867,0.02815564553008741
Welcome Stranger,0.019919056949252587,0.017437459654842846,0.020741507973656235,0.02756748593497351,0.059338864032850845,0.0037007905003917873,0.011719092967827634,0.004579237829984238,0.039746903421864946,0.027255922291583905
Flower Drum,0.019919056949252587,0.017437459654842846,0.020741507973656235,0.02756748593497351,0.059338864032850845,0.0037007905003917873,0.011719092967827634,0.004579237829984238,0.039746903421864946,0.027255922291583905
Aki Japanese Resturant,0.01961918682134976,0.017385738246460596,0.020335408241142244,0.02715795441071198,0.05894513503772826,0.004107359835380311,0.012121575906768454,0.004192771491536028,0.03936116808124353,0.026886611735808245
Shark Fin House,0.01961918682134976,0.017385738246460596,0.020335408241142244,0.02715795441071198,0.05894513503772826,0.004107359835380311,0.012121575906768454,0.004192771491536028,0.03936116808124353,0.026886611735808245
Ginza Teppanyaki,0.019317159089239963,0.01723499249788029,0.020060001215199012,0.02687372704105387,0.058692151809901484,0.004389932546609695,0.012392752702888466,0.003960708125398289,0.039121031605018716,0.026560631164434755
Sawasdee Thai Restaurant,0.019317159089239963,0.01723499249788029,0.020060001215199012,0.02687372704105387,0.058692151809901484,0.004389932546609695,0.012392752702888466,0.003960708125398289,0.039121031605018716,0.026560631164434755
Wong Shing Kee Chinese Restaurant,0.018900100518337133,0.016898657702843694,0.019854751755915966,0.0266484945046881,0.05852727074863655,0.004634800721977795,0.012602386022001524,0.0038634491031773886,0.03898045062781542,0.02617162849161005
Izakaya Chuji Japanese Restaurant,0.01923510710948015,0.018067866321019452,0.018842895412940472,0.025692542256631607,0.057397664887362705,0.005622556727852597,0.013645112788959638,0.00263464032465001,0.03779729216281697,0.026052489910462773
Mai Tai Restaurant,0.01923510710948015,0.018067866321019452,0.018842895412940472,0.025692542256631607,0.057397664887362705,0.005622556727852597,0.013645112788959638,0.00263464032465001,0.03779729216281697,0.026052489910462773
